zxc906383, 3/14,[分享] 巨人球探專訪下集(李晨薰、李政厚,/bbs/Baseball/M.1710425652.A.23D.html
cho840929, 3/14,[分享] 今日台南&斗六人數 (官辦熱身賽D2),/bbs/Baseball/M.1710425774.A.114.html
Sky77777777, 3/14,[分享] 官辦熱身賽戰績,/bbs/Baseball/M.1710425944.A.F3C.html
Winner0805, 3/14,[分享] 今日冉承霖,/bbs/Baseball/M.1710426277.A.586.html
saiulbb, 3/14,[新聞] SPC-MLB／從小是藍鳥迷！老將瓦托曝若登上大聯盟不想穿招牌,/bbs/Baseball/M.1710426511.A.F2D.html
saiulbb, 3/14,[新聞] MLB》領44億大約的「內野魔術師」 春訓打擊率僅0.045、吞11K,/bbs/Baseball/M.1710426512.A.236.html
thnlkj0665, 3/14,[分享] 陽岱鋼 穿上Oisix新潟球衣,/bbs/Baseball/M.1710426588.A.672.html
sam92084, 3/14,[分享]14天、4099張照片 英雄隊春訓攝影三兩事~,/bbs/Baseball/M.1710426658.A.3A0.html
micheal59, 3/14,[新聞] XBX守備衝刺跑不夠快要重跑 陳重廷理解玉,/bbs/Baseball/M.1710428053.A.F6F.html
Ayanami5566, 3/14,[討論] 台鋼新球季最可能爆紅的新人是誰？,/bbs/Baseball/M.1710428186.A.6C1.html
AisinGioro, 3/14,[分享] 山本由伸今日一問一答,/bbs/Baseball/M.1710428364.A.AFB.html
ZaneTrout, 3/14,[分享] 今日郭天信/李凱威,/bbs/Baseball/M.1710428397.A.789.html
polanco, 3/14,[新聞] 1張票飆近10萬！球迷搶看大谷翔平首爾開幕,/bbs/Baseball/M.1710428794.A.E31.html
Fitzwilliam, 3/14,[情報] 讀賣巨人佐佐木俊輔，史詩級的熱身賽,/bbs/Baseball/M.1710428958.A.D41.html
alex0589, 3/14,Re: [問題] 統一怎麼都不換球衣,/bbs/Baseball/M.1710429214.A.095.html
Aurora5566, 3/14,[分享] 大谷IG(有老婆,/bbs/Baseball/M.1710431455.A.484.html
-, 3/14,,
-, 3/14,,
-, 3/14,,
ZaneTrout, 3/14,[新聞] 泰源隔8年再進8強 馬恩宇包辦勝投勝打,/bbs/Baseball/M.1710416197.A.1DA.html
saiulbb, 3/14,[新聞] MLB》洋基沒搶下Cease　教士出洋基給的新秀向白襪換得,/bbs/Baseball/M.1710417337.A.408.html
saiulbb, 3/14,[新聞] 傷癒首戰繳2支0　費城人Marsh「回到球場感覺很棒」,/bbs/Baseball/M.1710417337.A.F69.html
saiulbb, 3/14,[新聞] MLB開季分析／美聯西區太空人、遊騎兵互尬　運動家恐難逃百,/bbs/Baseball/M.1710417338.A.68C.html
HTChima, 3/14,[新聞] 遭兄弟KO！ 郭俊麟寫相隔715天慘紀錄,/bbs/Baseball/M.1710418493.A.A48.html
thnlkj0665, 3/14,[分享] 井口資仁 造訪白襪隊春訓,/bbs/Baseball/M.1710418617.A.632.html
Lemon487, 3/14,[情報] 富邦接力無安打中,/bbs/Baseball/M.1710418831.A.7E8.html
thnlkj0665, 3/14,[新聞] 轉戰兄弟吃到大巨蛋紅利 陳俊秀：還不錯,/bbs/Baseball/M.1710419555.A.13B.html
micheal59, 3/14,[分享] 中信兄弟FB The Last Together 最後一齊,/bbs/Baseball/M.1710420317.A.C8D.html
wenfei, 3/14,[分享] 兄弟滿壘大中計,/bbs/Baseball/M.1710422089.A.77B.html
mjdrcb, 3/14,[新聞] 中職》不走華麗風 兄弟不怕大巨蛋吃掉長,/bbs/Baseball/M.1710422844.A.C00.html
SbHunt, 3/14,[新聞] 中職》火眼金睛！熱身賽主審范元淦抓包龍,/bbs/Baseball/M.1710423013.A.1C7.html
furudelika, 3/14,[分享] 味全龍連續18局掛蛋,/bbs/Baseball/M.1710423135.A.08F.html
octopus4406, 3/14,[討論] 今日郭俊麟,/bbs/Baseball/M.1710423193.A.5FC.html
LSLLtu, 3/14,[幫刪] 今日CPBL熱身賽兩地人數,/bbs/Baseball/M.1710423330.A.16C.html
DoncicInPTT, 3/14,[情報] 中職史上首次官辦賽進入突破僵局,/bbs/Baseball/M.1710423626.A.7C7.html
rickysu303, 3/14,[新聞] SPC-宰制兄弟打線的巨人王牌怎麼了? 返,/bbs/Baseball/M.1710423777.A.D5A.html
jal0309, 3/14,[新聞] 中職／夠猛！猛登4.2局7K失2分 兄弟機關,/bbs/Baseball/M.1710424547.A.B61.html
jal0309, 3/14,[新聞] 中職》郭嚴文轉戰一壘 覺得陳俊秀很厲害,/bbs/Baseball/M.1710424752.A.48A.html
jay8976, 3/14,[問題] 簽名球詢問,/bbs/Baseball/M.1710424800.A.3B1.html
ccf52881, 3/14,[新聞] MLB》悲情！準備與女友搭機去南韓 主力,/bbs/Baseball/M.1710406278.A.3A0.html
ccf52881, 3/14,[新聞] 中職／黃甘霖上街為雄鷹拜票 警察也搖下,/bbs/Baseball/M.1710406551.A.465.html
-, 3/14,,
tony900735, 3/14,[分享]兒童新樂園-中職開季宣傳日免費入園方案,/bbs/Baseball/M.1710407044.A.E41.html
access4096, 3/14,[新聞] 機車格不足！桃園棒球季一位難求 交通局,/bbs/Baseball/M.1710407123.A.E07.html
AisinGioro, 3/14,[炸裂] 柳田悠岐三分砲 ,/bbs/Baseball/M.1710407778.A.02B.html
ghostl40809, 3/14,[新聞] 中職》周思齊明引退記者會　中職還有哪,/bbs/Baseball/M.1710409075.A.287.html
HTChima, 3/14,[新聞] 樂天桃猿公布新莊、天母場購票　21日全,/bbs/Baseball/M.1710409473.A.839.html
DoncicInPTT, 3/14,[情報] CPBL 2024熱身賽今日先發投手,/bbs/Baseball/M.1710410512.A.192.html
JHENGKUNLIN, 3/14,[新聞] 準備接下一任經典賽日本隊監督？ 達比,/bbs/Baseball/M.1710410692.A.94B.html
WongTakashi, 3/14,[LIVE] CPBL熱身賽#02 中信兄弟 VS 統一 @台南,/bbs/Baseball/M.1710410900.A.001.html
-, 3/14,,
WongTakashi, 3/14,[LIVE] CPBL熱身賽#03 味全 VS 富邦 @斗六,/bbs/Baseball/M.1710411145.A.016.html
iamshana, 3/14,[新聞] 胡金龍、林益全不在一軍 餅總解釋原因,/bbs/Baseball/M.1710411783.A.6BC.html
iamshana, 3/14,[新聞] 富邦新秀王念好可望開季一軍 鋒總讚賞攻,/bbs/Baseball/M.1710411863.A.DCD.html
micheal59, 3/14,[新聞] 4月3日平日晚上大巨蛋、天母、新莊3地開,/bbs/Baseball/M.1710411946.A.A87.html
Wojnarowski, 3/14,[新聞] XBX-平野惠一強調守備野球　「不需要太華,/bbs/Baseball/M.1710413588.A.02A.html
lgng66133, 3/14,[炸裂] 黃勇傳,/bbs/Baseball/M.1710414253.A.C47.html
AisinGioro, 3/14,Re: [新聞] XBX-平野惠一強調守備野球　「不需要太華,/bbs/Baseball/M.1710414734.A.129.html
iamshana, 3/14,[新聞] 「看一下思齊！」 平野惠一：球迷會有,/bbs/Baseball/M.1710415460.A.FC6.html
iamshana, 3/14,[新聞] MLB／確認過大谷笑容 栗山英樹掛保證,/bbs/Baseball/M.1710392117.A.4A5.html
iamshana, 3/14,[新聞] 陽岱鋼》日媒形容「超華麗金髮」姿態現,/bbs/Baseball/M.1710392207.A.F6E.html
hito0509, 3/14,[新聞] SPC-MLB／釀酒人明星終結者有麻煩！背部,/bbs/Baseball/M.1710396686.A.9FA.html
hito0509, 3/14,[新聞] 改動作出手更流暢　李嘉祥增肌控制食量,/bbs/Baseball/M.1710397237.A.9E9.html
hito0509, 3/14,[新聞] 竟然是教士！3位農場大物換來白襪王牌賽,/bbs/Baseball/M.1710397518.A.685.html
-, 3/14,,
SkyPlus, 3/14,[情報] 最後一刻被取消南韓行的 Steven Wilson ,/bbs/Baseball/M.1710398459.A.35C.html
jal809, 3/14,[新聞] 韓職／斗山熊3投對決道奇、教士 李承燁,/bbs/Baseball/M.1710398520.A.038.html
jack880828, 3/14,[情報] 今日陳軒奇,/bbs/Baseball/M.1710398846.A.BDB.html
zxc906383, 3/14,[情報] 白襪上一次和教士隊的交易…,/bbs/Baseball/M.1710399504.A.718.html
furudelika, 3/14,Re: [情報] 世界12強賽 巴拿馬預賽分在墨西哥組,/bbs/Baseball/M.1710401283.A.211.html
tony900735, 3/14,[情報] 中信兄弟主題日／售票資訊公佈,/bbs/Baseball/M.1710401566.A.FD6.html
AisinGioro, 3/14,[分享] 松田宣浩擔任軟銀九州日代言人,/bbs/Baseball/M.1710401835.A.576.html
jal0309, 3/14,[新聞] 心願寫「11」有原因　統一獅打教談強化,/bbs/Baseball/M.1710403419.A.632.html
jal0309, 3/14,[新聞] MLB》洋基浪人投手力拼40人名單！自曝向,/bbs/Baseball/M.1710403544.A.7D1.html
jal0309, 3/14,[新聞] MLB／教士補進強投後…主力中繼還沒搭機,/bbs/Baseball/M.1710403676.A.11C.html
YuiiAnitima, 3/14,[LIVE] NPB熱身賽　廣島 v 火腿,/bbs/Baseball/M.1710404242.A.CD6.html
YuiiAnitima, 3/14,[LIVE] NPB熱身賽　巨人 v 軟銀,/bbs/Baseball/M.1710404502.A.0F4.html
Fitzwilliam, 3/14,[情報] 歐力士椋木蓮、富山凌雅重回支配下,/bbs/Baseball/M.1710405223.A.1E0.html
Fitzwilliam, 3/14,[情報] 日本火腿福島蓮升格支配下,/bbs/Baseball/M.1710405754.A.491.html
Axwell, 3/14,[新聞] 102億山本由伸春訓防禦率破8 道奇總教練,/bbs/Baseball/M.1710383724.A.551.html
Lemon487, 3/14,[情報] Devin Williams 背部應力性骨折            ,/bbs/Baseball/M.1710383856.A.D04.html
killua0209, 3/14,[新聞] MLB／山本由伸防禦率8.38結束熱身賽 下,/bbs/Baseball/M.1710384087.A.272.html
danielwu13, 3/14,Re: [新聞] MLB／山本由伸防禦率8.38結束熱身賽 下,/bbs/Baseball/M.1710384460.A.86D.html
-, 3/14,,
cow7384596, 3/14,[分享] 紅人春訓球場Goodyear Ballpark分享(兼費,/bbs/Baseball/M.1710384619.A.B5B.html
killua0209, 3/14,[專欄] 塞揚獎投手史奈爾竟沒人要 箇中蹊蹺看,/bbs/Baseball/M.1710385018.A.320.html
furudelika, 3/14,[專欄] 從豪勁125到《後勁》「不再圓夢」，台鋼,/bbs/Baseball/M.1710385104.A.C2D.html
polanco, 3/14,[分享] MLB推特 預測今年WAR領先者,/bbs/Baseball/M.1710385335.A.54E.html
kman5566, 3/14,[新聞] 獅開幕戰首選 古林週日驗火球,/bbs/Baseball/M.1710386219.A.571.html
DoncicInPTT, 3/14,[情報] 高雄市立圖書館X台鋼雄鷹  雄愛棒球No.1,/bbs/Baseball/M.1710387632.A.E33.html
jal99, 3/14,[新聞] MLB》倒了王牌的洋基需要他！50億左投1,/bbs/Baseball/M.1710387814.A.EC4.html
jal99, 3/14,[新聞] MLB／洋基想要的投手被攔胡 教士交易換,/bbs/Baseball/M.1710388015.A.06A.html
hvariables, 3/14,[新聞] 中職人氣3隊開路 攻蛋7場衝億波,/bbs/Baseball/M.1710389231.A.3DD.html
hvariables, 3/14,[新聞] 猿開季被迫流浪 燒到火球祭,/bbs/Baseball/M.1710389343.A.ED7.html
hvariables, 3/14,[新聞] 20-25秒大作戰 獅龍11投過關,/bbs/Baseball/M.1710389464.A.130.html
tony900735, 3/14,[新聞] 大巨蛋傳出轉讓消息 北市：BOT案無法,/bbs/Baseball/M.1710389510.A.0DA.html
pzhao, 3/14,[討論] 現場看日職要怎麼預測先發呀？,/bbs/Baseball/M.1710389652.A.3DE.html
zxc906383, 3/14,[分享] 教士賽後登機飛往韓國,/bbs/Baseball/M.1710389754.A.0D8.html
micheal59, 3/14,[分享] 台鋼雄鷹FB 路口「拜票」第三回,/bbs/Baseball/M.1710390990.A.FF2.html
jal99, 3/14,[新聞] 轉戰臺南市成棒隊　前味全龍投手延續球,/bbs/Baseball/M.1710370455.A.B2E.html
polanco, 3/14,[情報] Dylan Cease去教士,/bbs/Baseball/M.1710371984.A.64A.html
dahanjian, 3/14,[情報] 今日山本由伸,/bbs/Baseball/M.1710372006.A.31E.html
yuchiwang, 3/14,[分享] 今日大谷翔平,/bbs/Baseball/M.1710373402.A.D2B.html
sukiyasuica, 3/14,[新聞] MLB》誰在二壘？前紅襪好手大喊「林子偉,/bbs/Baseball/M.1710373779.A.0FE.html
sukiyasuica, 3/14,[新聞] 美媒：洋基強投柯爾肘傷 估至少缺陣一個,/bbs/Baseball/M.1710373856.A.ACF.html
sukiyasuica, 3/14,[新聞] 大谷翔平比愛心宣告參加韓國開幕戰　女,/bbs/Baseball/M.1710374024.A.B99.html
troy30408, 3/14,[新聞] MLB》山本由伸飆7K失4分ERA破8！大谷翔平,/bbs/Baseball/M.1710374328.A.317.html
lkkgotyy, 3/14,[分享] 樓樓LOLO出賽（台啤盃）,/bbs/Baseball/M.1710374347.A.905.html
thnlkj0665, 3/14,[分享] 筒香嘉智 被巨人隊下放至小聯盟訓練營,/bbs/Baseball/M.1710374400.A.55F.html
micheal59, 3/14,[新聞] 棒打王維中 四爺秀第一支舞,/bbs/Baseball/M.1710376206.A.DD7.html
CrossroadMEI, 3/14,Re: [問題] 統一怎麼都不換球衣,/bbs/Baseball/M.1710377012.A.F74.html
johnny165110, 3/14,[分享] 歐力士隊宮城大彌為開幕戰投手,/bbs/Baseball/M.1710377885.A.9C1.html
sindarin, 3/14,[分享] 今日Stuart Fairchild,/bbs/Baseball/M.1710378020.A.8D8.html
zxc906383, 3/14,[情報] 墨聯貓頭鷹簽下前軟銀洋砲Freddy Galvis,/bbs/Baseball/M.1710378574.A.7BA.html
iam168888888, 3/14,[新聞] 國中硬聯化仁演10分差逆轉勝 陽東益：不,/bbs/Baseball/M.1710378633.A.79E.html
Axwell, 3/14,[分享] 今日藤浪晉太郎,/bbs/Baseball/M.1710380965.A.609.html
abc12812, 3/14,[討論] Bauer如果提起封殺訴訟 勝算高嗎?,/bbs/Baseball/M.1710381520.A.7B2.html
SuHoNdA, 3/14,Re: [問題] 統一怎麼都不換球衣,/bbs/Baseball/M.1710381714.A.FB0.html
killua0209, 3/14,[新聞] MLB》與恩師栗山相見歡　大谷差點連2天,/bbs/Baseball/M.1710383158.A.730.html
ricardo25, 3/13,[分享] 今日四爺家族 陳傑憲 邱智呈 黃勇傳,/bbs/Baseball/M.1710336929.A.10F.html
Ayanami5566, 3/13,[討論] 大巨蛋例行賽身障票購買問題？,/bbs/Baseball/M.1710337010.A.A1C.html
Sky77777777, 3/13,[分享] 官辦熱身賽戰績,/bbs/Baseball/M.1710337104.A.BF3.html
u10400068, 3/13,[討論] 今天是不是證實投球計時制蠻有效？,/bbs/Baseball/M.1710337287.A.29B.html
cho840929, 3/13,[分享] 今日台南人數 (官辦熱身賽D1),/bbs/Baseball/M.1710337377.A.260.html
saiulbb, 3/13,[新聞] MLB》小球迷沒帶球討不到簽名？　大都會「北極熊」讓他笑著,/bbs/Baseball/M.1710338481.A.E92.html
saiulbb, 3/13,[新聞] 美媒曝大都會爭奪上季33轟馬丁尼斯　天使也想搶,/bbs/Baseball/M.1710338481.A.3EF.html
asd1122888, 3/13,[分享] 本日味全捕手兩次頭部觸身球,/bbs/Baseball/M.1710339322.A.7CC.html
micheal59, 3/13,[新聞] 罕見！2捕都被頭部觸身球退場 味全龍回報,/bbs/Baseball/M.1710339380.A.AB9.html
thnlkj0665, 3/13,[分享] 栗山英樹 今天造訪遊騎兵隊春訓,/bbs/Baseball/M.1710339516.A.BCE.html
zxc906383, 3/13,[情報] 高尺為了此次首爾戰花24億韓元整修,/bbs/Baseball/M.1710341159.A.683.html
thnlkj0665, 3/13,[分享] 陳聖平 今日守備美技,/bbs/Baseball/M.1710345510.A.A0F.html
ZaneTrout, 3/14,[分享] 昨日郭天信/李凱威,/bbs/Baseball/M.1710346755.A.54F.html
zxc906383, 3/14,[情報] Gerrit Cole初步檢查：韌帶沒有撕裂,/bbs/Baseball/M.1710350632.A.B95.html
-, 3/14,,
-, 3/14,,
hanksadder, 3/14,[LIVE] MLB春訓 水手 vs 道奇,/bbs/Baseball/M.1710358777.A.75F.html
pzhao, 3/14,[討論] R.Halladay跟J.Santana放到現在？,/bbs/Baseball/M.1710364532.A.3E1.html
jal99, 3/14,[新聞] 中職》獅隊喚醒野性的傳統 新洋投直呼：,/bbs/Baseball/M.1710369662.A.C6A.html
jal99, 3/14,[新聞] 中職》味全火球男再進化！熱身賽飆154公,/bbs/Baseball/M.1710369821.A.922.html
saiulbb, 3/13,[新聞] 卡布雷拉現身春訓！總教練辛奇：需要他的智慧和影響力,/bbs/Baseball/M.1710329785.A.1EE.html
saiulbb, 3/13,[新聞] MLB》前田健太4局送7K　老虎新秀飆速164公里震撼登場,/bbs/Baseball/M.1710329785.A.D24.html
saiulbb, 3/13,[新聞] 開季分析》最弱分區雙城持續獨走？美聯中區老虎、守護者、,/bbs/Baseball/M.1710329786.A.A13.html
iori9060920, 3/13,[炸裂] 潘傑楷,/bbs/Baseball/M.1710329901.A.DB5.html
-, 3/13,,
-, 3/13,,
-, 3/13,,
michael9002, 3/13,[分享] 2024CPBL例行賽大巨蛋各隊交手組合場次,/bbs/Baseball/M.1710331203.A.507.html
thnlkj0665, 3/13,[新聞] 上季末表現亮眼!教練團盼鈴木誠也成「關鍵,/bbs/Baseball/M.1710331248.A.EBD.html
jal809, 3/13,[新聞] 中職》張政禹最近有點疲累 味全1指大物,/bbs/Baseball/M.1710331338.A.A92.html
STAV72, 3/13,[新聞] 大谷翔平敲「新婚1號」全壘打！日媒重金,/bbs/Baseball/M.1710331346.A.F2F.html
eunhailoveu, 3/13,[問題] 王維中是遇強則強 遇弱則弱嗎？,/bbs/Baseball/M.1710331373.A.D8B.html
qazzx, 3/13,[問題] 請問這是誰的簽名？,/bbs/Baseball/M.1710331668.A.DE6.html
yuchiwang, 3/13,[分享] 味全滿壘大中計,/bbs/Baseball/M.1710332185.A.CC7.html
jal809, 3/13,[新聞] 中職》古林睿煬強化力量有成果 自辦賽就,/bbs/Baseball/M.1710333067.A.95A.html
thnlkj0665, 3/13,[新聞] 大谷翔平猛打賞又開轟 道奇教頭：他一直,/bbs/Baseball/M.1710334054.A.3E4.html
LAC32, 3/13,[問題] 統一怎麼都不換球衣,/bbs/Baseball/M.1710334381.A.20A.html
rickysu303, 3/13,[討論] 王維中今年還能期待嗎,/bbs/Baseball/M.1710336511.A.142.html
cificksh, 3/13,Re: [討論] 詢問靜岡球場看球體驗,/bbs/Baseball/M.1710336694.A.2FB.html
lgng66133, 3/13,[分享] 今日凱力士,/bbs/Baseball/M.1710336817.A.5D3.html
iamshana, 3/13,[新聞] 25歲元山飛優轉戰西武熱身賽打擊率破4成,/bbs/Baseball/M.1710322872.A.476.html
maimai2063, 3/13,[公告] 水桶公告,/bbs/Baseball/M.1710323966.A.F27.html
tony900735, 3/13,[LIVE] 味全龍VS.統一獅 中職官辦熱身G01,/bbs/Baseball/M.1710324261.A.A66.html
AisinGioro, 3/13,[分享] 台灣 DAZN OTT資訊分享   ,/bbs/Baseball/M.1710324485.A.516.html
micheal59, 3/13,[新聞] 中信兄弟4月首周大巨蛋5連戰、全季攻蛋26,/bbs/Baseball/M.1710325964.A.DC1.html
iamshana, 3/13,[新聞] 葉總旅美取經有收穫！1系統對加快比賽,/bbs/Baseball/M.1710326408.A.DF3.html
jezzy30735, 3/13,[新聞] MLB/官網評最亮眼國際新秀 林昱珉被排在,/bbs/Baseball/M.1710326437.A.262.html
lgng66133, 3/13,[炸裂] 陳傑憲,/bbs/Baseball/M.1710326858.A.449.html
-, 3/13,,
jal809, 3/13,[新聞] 中職》為何投手會受傷 葉總赴美取經懂了,/bbs/Baseball/M.1710327192.A.402.html
lgng66133, 3/13,[專欄] 中職／陳傑憲強化下盤 機槍準備變大砲,/bbs/Baseball/M.1710327326.A.588.html
jal0309, 3/13,[新聞] 中職》統一中線主戰「雙林」沒先發 餅總,/bbs/Baseball/M.1710327468.A.05B.html
HTChima, 3/13,[新聞] 樂天桃猿》主場首戰前往新莊照公定收費,/bbs/Baseball/M.1710327499.A.5BF.html
jal0309, 3/13,[新聞] 桃市府：桃園棒球場工程無耽誤僅草皮不,/bbs/Baseball/M.1710328452.A.E5C.html
ZaneTrout, 3/13,[新聞] 邱翊銓撐住病體投打跑貢獻大 民德闖16強,/bbs/Baseball/M.1710328549.A.987.html
jal0309, 3/13,[新聞] MLB》為自己打下前往首爾的機票！ 教士20,/bbs/Baseball/M.1710328623.A.89B.html
zxc906383, 3/13,[情報] 火腿主場將舉辦WBC日韓OB賽?,/bbs/Baseball/M.1710328653.A.FAE.html
iamshana, 3/13,[新聞] 中職》獅隊牛棚有4名新人 餅總想觀察,/bbs/Baseball/M.1710328840.A.9CA.html
ZaneTrout, 3/13,[新聞] 中山鄭右宏完封長安 國中球速躍進30公里,/bbs/Baseball/M.1710329219.A.401.html
ZaneTrout, 3/13,[新聞] 李天崴拿姚冠瑋手套準完投 三星前進16強,/bbs/Baseball/M.1710329474.A.894.html
iamshana, 3/13,[新聞] 陳鏞基腰部緊繃本周首度實戰 布雷克16日,/bbs/Baseball/M.1710305841.A.923.html
killua0209, 3/13,[新聞] SPC-MLB／日電視台祭百萬拚「採訪大谷,/bbs/Baseball/M.1710306225.A.0FA.html
terrymoon, 3/13,Re: [新聞] 主場開幕戰在新莊！　對中信兄弟3連戰改,/bbs/Baseball/M.1710306379.A.64F.html
bingxuan, 3/13,Re: [問題] 職業球隊自己花錢蓋主場？,/bbs/Baseball/M.1710306608.A.D93.html
micheal59, 3/13,[情報] 後勁3/17將為台鋼獵鷹開球,/bbs/Baseball/M.1710307043.A.891.html
polanco, 3/13,[新聞] 好漢就怕傷來磨 張育成重返大聯盟路蜿蜒,/bbs/Baseball/M.1710308907.A.A3C.html
dragon803, 3/13,[分享] 西武獅將販售一場300萬元的門票,/bbs/Baseball/M.1710313385.A.B0D.html
zxc906383, 3/13,[分享] MLB 新秀對抗賽 外籍球員分佈,/bbs/Baseball/M.1710313581.A.091.html
trylin, 3/13,[分享] 老虎新秀Jackson Jobe連飆101mph,/bbs/Baseball/M.1710314525.A.A63.html
Kai877, 3/13,[新聞] SPC-棒球文化深入社會角落 美國棒球參與,/bbs/Baseball/M.1710315218.A.B58.html
wewe0403, 3/13,[新聞] 前6戰主場移至3場地 4月16日後是否順利…,/bbs/Baseball/M.1710315724.A.CD7.html
killua0209, 3/13,[新聞] MLB》第四度擔任開幕戰先發　達比修有,/bbs/Baseball/M.1710315828.A.800.html
william8403, 3/13,[新聞] 浪猿回桃時間表？桃猿領隊：須等驗收後,/bbs/Baseball/M.1710316117.A.096.html
micheal59, 3/13,[新聞] 樂天桃猿主場攻進大巨蛋 川田喜則:難得,/bbs/Baseball/M.1710316817.A.BD2.html
YuiiAnitima, 3/13,[LIVE] NPB熱身賽　廣島 v 火腿,/bbs/Baseball/M.1710317584.A.51D.html
YuiiAnitima, 3/13,[LIVE] NPB熱身賽　巨人 v 軟銀,/bbs/Baseball/M.1710318048.A.2C7.html
kman5566, 3/13,[新聞] 全猿主場異地重現？川田喜則喚猿迷：多,/bbs/Baseball/M.1710318206.A.819.html
kman5566, 3/13,[新聞] 卡在演唱會！桃園球場1/11才開始整修,/bbs/Baseball/M.1710318802.A.7AE.html
killua0209, 3/13,[新聞] MLB／大谷首爾賽時間看這　IG分享手比,/bbs/Baseball/M.1710320474.A.03B.html
DoncicInPTT, 3/13,Re: [新聞] 卡在演唱會！桃園球場1/11才開始整修,/bbs/Baseball/M.1710321105.A.345.html
ghost069, 3/13,[分享] 今日李政厚,/bbs/Baseball/M.1710298860.A.E8E.html
polanco, 3/13,[新聞] 打贏仲裁的選手如今沒工作 資深經紀人批,/bbs/Baseball/M.1710298981.A.7A6.html
jal99, 3/13,[新聞] 道奇安排魔術師表演　精湛表演讓大谷直呼,/bbs/Baseball/M.1710299781.A.7C4.html
jal99, 3/13,[新聞] 柯爾傷勢未明！洋基仍不打算追史奈爾　,/bbs/Baseball/M.1710299908.A.C3E.html
jal99, 3/13,[新聞] MLB／葛拉斯諾5.1局8K好投 大谷說到做到,/bbs/Baseball/M.1710300008.A.491.html
kman5566, 3/13,[新聞] 主場開幕戰在新莊！　對中信兄弟3連戰改,/bbs/Baseball/M.1710301723.A.00A.html
-, 3/13,,
YuiiAnitima, 3/13,[LIVE] NPB熱身賽　歐力士 v 樂天,/bbs/Baseball/M.1710302228.A.883.html
YuiiAnitima, 3/13,[LIVE] NPB熱身賽　阪神 v 羅德,/bbs/Baseball/M.1710302396.A.6C5.html
johngakki, 3/13,[情報] 遊騎兵與白襪討論Cease交易,/bbs/Baseball/M.1710302415.A.FFA.html
YuiiAnitima, 3/13,[LIVE] NPB熱身賽　養樂多 v DeNA,/bbs/Baseball/M.1710302543.A.EA5.html
WongTakashi, 3/13,[新聞] 辜仲諒組首富艦隊砸600億買大巨蛋？　辜,/bbs/Baseball/M.1710302663.A.C57.html
YuiiAnitima, 3/13,[LIVE] NPB熱身賽　中日 v 西武,/bbs/Baseball/M.1710302682.A.9A7.html
killua0209, 3/13,[分享] 今日鈴木誠也/吉田正尚/筒香嘉智,/bbs/Baseball/M.1710303396.A.9BE.html
zxc906383, 3/13,[情報] 教士今年球季的季票完售,/bbs/Baseball/M.1710304152.A.925.html
access4096, 3/13,[新聞] 【辜仲諒買大巨蛋1】讀賣巨人交流賽掀熱,/bbs/Baseball/M.1710304360.A.6B4.html
access4096, 3/13,[新聞] 【辜仲諒買大巨蛋3】拿下大巨蛋只是第一,/bbs/Baseball/M.1710304634.A.8E9.html
access4096, 3/13,[新聞] 傳辜仲諒買大巨蛋經營權？ 遠雄：目前以,/bbs/Baseball/M.1710304968.A.E70.html
iamshana, 3/13,[新聞] 大谷翔平回休息區差點跌倒 日網友們直呼,/bbs/Baseball/M.1710305150.A.ACD.html
-, 3/13,,
Lemon487, 3/13,[分享] FOX評選2024十大游擊,/bbs/Baseball/M.1710261338.A.499.html
YuiiAnitima, 3/13,[分享] 2024 CPBL熱身賽　賽程 / 轉播表,/bbs/Baseball/M.1710263941.A.1E7.html
jal99, 3/13,[新聞] 前亞運左投唐嘉駿引退轉任行員　合庫補,/bbs/Baseball/M.1710265020.A.2AA.html
killua0209, 3/13,[LIVE] MLB熱身賽  巨人 vs 道奇,/bbs/Baseball/M.1710273115.A.A9F.html
hvariables, 3/13,[新聞] 日職4巨蛋 最貴S席在名古屋,/bbs/Baseball/M.1710279250.A.16A.html
dahanjian, 3/13,[炸裂] 大谷翔平,/bbs/Baseball/M.1710279540.A.A3A.html
hvariables, 3/13,[新聞] 高尺巨蛋食量小 朝聖大谷最貴票破萬,/bbs/Baseball/M.1710279753.A.CA6.html
hvariables, 3/13,[新聞] 中職攻蛋試營運 估3.2萬人週末狂熱,/bbs/Baseball/M.1710279947.A.DE7.html
ricardo25, 3/13,[分享] 今日 大谷翔平,/bbs/Baseball/M.1710283451.A.844.html
thnlkj0665, 3/13,[分享] 鄭宗哲 被海盜隊下放至小聯盟2A,/bbs/Baseball/M.1710284296.A.492.html
tony900735, 3/13,Re: [新聞] 大巨蛋開幕周票價比一比 兄弟最貴358,/bbs/Baseball/M.1710285703.A.962.html
jal0309, 3/13,[新聞] MLB》大谷翔平反方向怪力轟裂！ 打擊率5,/bbs/Baseball/M.1710287125.A.A15.html
yuchiwang, 3/13,[新聞] 【辜仲諒買大巨蛋】籌組台日泰首富艦隊,/bbs/Baseball/M.1710287282.A.A42.html
LondonHot, 3/13,[討論] 龍爪的大巨蛋票價哪有便宜 到底？,/bbs/Baseball/M.1710287693.A.1E0.html
Axwell, 3/13,[分享] 今日Tyler Glasnow,/bbs/Baseball/M.1710288532.A.B3C.html
micheal59, 3/13,[新聞] 辜仲諒買大巨蛋周杰倫參一咖 股東持股,/bbs/Baseball/M.1710289198.A.728.html
